,date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
280,2013-11-19,6947.0,6957.0,447650,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
279,2013-11-20,6980.0,6985.0,445700,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
278,2013-11-21,6992.0,6994.0,442125,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
277,2013-11-22,7065.5,7065.0,439100,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
276,2013-11-25,7067.5,7070.0,437500,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
275,2013-11-26,7071.0,7075.0,434850,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
274,2013-11-27,7051.5,7070.0,431900,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
273,2013-11-28,6988.0,6996.0,429200,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
272,2013-11-29,7027.0,7030.0,423825,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
271,2013-12-02,7008.5,7014.0,420400,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
270,2013-12-03,6945.0,6948.5,418750,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
269,2013-12-04,6975.0,6975.0,415425,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
268,2013-12-05,7081.0,7086.0,411400,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
267,2013-12-06,7113.0,7112.0,408100,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
266,2013-12-09,7141.0,7145.0,405275,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
265,2013-12-10,7165.5,7161.0,402050,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
264,2013-12-11,7169.5,7162.0,399875,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
263,2013-12-12,7230.0,7214.5,396075,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
262,2013-12-13,7218.5,7219.0,393000,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
261,2013-12-16,7325.5,7310.0,389175,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
260,2013-12-17,7286.0,7272.0,386550,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
259,2013-12-18,7230.0,7227.0,384950,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
258,2013-12-19,7218.5,7217.0,383925,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
257,2013-12-20,7264.5,7245.0,382550,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
256,2013-12-23,7251.0,7238.5,379100,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
255,2013-12-24,7280.0,7272.0,371975,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
254,2013-12-27,7375.0,7365.5,370950,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
253,2013-12-30,7387.0,7380.0,367450,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
252,2013-12-31,7394.5,7371.0,365700,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
756,2014-01-02,7439.5,7422.0,365700,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
755,2014-01-03,7335.5,7323.0,359075,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
754,2014-01-06,7313.5,7290.5,356125,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
753,2014-01-07,7354.0,7335.0,353075,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
752,2014-01-08,7368.0,7357.0,351675,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
751,2014-01-09,7282.0,7263.5,348250,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
750,2014-01-10,7283.5,7258.0,343875,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
749,2014-01-13,7305.5,7276.0,340775,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
748,2014-01-14,7343.0,7320.0,337775,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
747,2014-01-15,7309.0,7291.0,336250,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
746,2014-01-16,7345.5,7327.5,336825,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
745,2014-01-17,7379.5,7340.0,335775,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
744,2014-01-20,7340.0,7310.0,334550,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
743,2014-01-21,7332.0,7282.0,330675,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
742,2014-01-22,7327.0,7289.5,328375,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
741,2014-01-23,7285.0,7258.0,327400,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
740,2014-01-24,7240.0,7207.5,326975,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
739,2014-01-27,7235.0,7200.0,325400,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
738,2014-01-28,7215.0,7172.0,322575,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
737,2014-01-29,7209.0,7160.0,318800,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
736,2014-01-30,7155.0,7116.0,316200,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
735,2014-01-31,7091.0,7062.5,314525,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
734,2014-02-03,7095.5,7051.0,313875,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
733,2014-02-04,7107.0,7060.0,313275,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
732,2014-02-05,7096.0,7060.0,311225,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
731,2014-02-06,7109.0,7060.5,309250,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
730,2014-02-07,7200.0,7159.0,308025,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
729,2014-02-10,7190.5,7144.0,306400,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
728,2014-02-11,7120.0,7099.0,303825,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
727,2014-02-12,7174.5,7137.0,302050,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
726,2014-02-13,7157.0,7118.5,300675,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
725,2014-02-14,7175.5,7131.0,299125,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
724,2014-02-17,7210.0,7174.0,296025,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
723,2014-02-18,7205.0,7171.0,293150,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
722,2014-02-19,7220.0,7181.0,290625,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
721,2014-02-20,7185.0,7132.0,289600,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
720,2014-02-21,7211.5,7151.0,285350,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
719,2014-02-24,7130.0,7061.5,282475,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
718,2014-02-25,7115.0,7055.0,279150,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
717,2014-02-26,7149.0,7076.5,276400,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
716,2014-02-27,7095.0,7024.0,274350,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
715,2014-02-28,7097.5,7026.0,276225,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
714,2014-03-03,7032.5,6962.0,273725,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
713,2014-03-04,7035.0,6996.0,275200,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
712,2014-03-05,7102.5,7055.0,273675,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
711,2014-03-06,7054.5,7035.0,272175,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
710,2014-03-07,6930.5,6915.5,269000,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
709,2014-03-10,6716.0,6690.5,265400,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
708,2014-03-11,6720.5,6689.0,257600,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
707,2014-03-12,6498.0,6470.0,255500,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
706,2014-03-13,6495.0,6460.5,253275,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
705,2014-03-14,6490.0,6467.0,251300,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
704,2014-03-17,6550.0,6545.0,253375,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
703,2014-03-18,6471.5,6450.5,271750,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
702,2014-03-19,6446.0,6435.5,269725,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
701,2014-03-20,6434.5,6430.0,267850,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
700,2014-03-21,6539.5,6526.0,265700,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
699,2014-03-24,6510.0,6503.0,263675,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
698,2014-03-25,6559.5,6560.0,266825,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
697,2014-03-26,6555.0,6551.0,269750,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
696,2014-03-27,6581.0,6570.0,268550,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
695,2014-03-28,6667.0,6654.0,267200,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
694,2014-03-31,6636.0,6626.0,265175,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
693,2014-04-01,6632.0,6629.0,263250,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
