date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
2013-10-27,7194.4,7209.0,488505.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-11-03,7228.3,7236.8,476690.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-11-10,7152.6,7157.7,469250.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-11-17,7037.4,7042.8,457430.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-11-24,6996.8,6999.4,444705.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-12-01,7041.0,7048.2,431455.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-12-08,7024.5,7027.1,414815.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-12-15,7184.9,7180.3,399255.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-12-22,7264.9,7254.2,385430.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-12-29,7302.0,7292.0,374008.3333333333,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2014-01-05,7389.125,7374.0,364481.25,7342.725,54164.515,22.175,3955.0,980.0,5765.0,1680.0,497.5,1380.0,787.5,734.0,1305.0,8785.5,3788.5,1024.0,1827.5,90.0,199.5,30.0,37.0,20.0,38.0,69.0,30.0,20.0,17084.0,15515.5
2014-01-12,7320.2,7300.8,350600.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-01-19,7336.5,7310.9,337480.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-01-26,7304.8,7269.4,329595.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-02-02,7181.0,7142.1,319500.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-02-09,7121.5,7078.1,311130.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-02-16,7163.5,7125.9,302415.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-02-23,7206.3,7161.8,290950.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-03-02,7117.3,7048.6,277720.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-03-09,7031.0,6992.7,272755.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-03-16,6583.9,6555.4,256615.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-03-23,6488.3,6477.4,265680.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-03-30,6574.5,6567.6,267200.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-04-06,6652.8,6650.7,261535.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-04-13,6643.3,6641.9,251260.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-04-20,6626.5,6625.75,243081.25,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-04-27,6697.5,6689.0,240450.0,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-05-04,6729.1,6703.8,233240.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-05-11,6722.125,6685.75,215931.25,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-05-18,6938.0,6882.4,196675.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-05-25,6925.0,6869.625,178281.25,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-06-01,7005.125,6912.0,172556.25,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-06-08,6845.7,6799.4,168765.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-06-15,6689.8,6659.8,166050.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-06-22,6738.6,6726.0,160710.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-06-29,6920.5,6895.3,156855.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-07-06,7060.0,7046.9,155940.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-07-13,7141.9,7131.0,158610.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-07-20,7085.2,7087.1,158845.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-07-27,7089.9,7090.0,155675.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-08-03,7110.3,7093.6,148250.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-08-10,7040.0,7030.5,144415.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-08-17,6940.1,6929.7,141210.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-08-24,6971.5,6952.0,144915.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-08-31,7043.75,7018.0,147543.75,7645.88,55083.51,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-09-07,6959.8,6940.9,152015.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-09-14,6912.0,6893.9,155435.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-09-21,6898.5,6861.9,155450.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-09-28,6773.2,6729.3,154400.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-10-05,6717.0,6675.1,152170.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-10-12,6729.3,6684.1,149855.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-10-19,6724.5,6673.1,154620.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-10-26,6696.7,6649.1,157985.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-11-02,6827.1,6759.9,161700.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-11-09,6710.8,6647.9,160945.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-11-16,6725.3,6661.4,160815.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-11-23,6725.8,6656.7,160540.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-11-30,6642.6,6589.4,162685.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-12-07,6463.6,6400.6,164760.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-12-14,6468.1,6417.4,165955.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-12-21,6410.4,6367.2,170640.0,7645.88,55083.509999999995,22.93,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2014-12-28,6383.5,6339.333333333333,170925.0,7645.88,55083.51,22.929999999999996,3960.0,970.0,5750.0,1760.0,515.0,1380.0,742.0,708.0,1360.0,9016.0,3787.0,1043.0,1827.0,93.0,209.0,30.0,35.0,20.0,38.0,68.0,30.0,20.0,17145.0,15766.0
2015-01-04,6332.5,6265.625,174537.5,7742.9825,55495.052500000005,22.9625,3896.0,970.25,5752.5,1747.5,534.75,1460.0,739.5,709.0,1365.0,9078.25,3726.25,1037.0,1827.5,91.75,209.25,30.0,34.5,20.0,40.0,71.5,30.0,20.0,17174.5,15760.75
2015-01-11,6191.7,6123.5,180515.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-01-18,5810.4,5755.0,194370.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-01-25,5677.0,5649.2,221360.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-02-01,5485.6,5452.2,243065.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-02-08,5645.1,5623.0,264285.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-02-15,5665.7,5658.4,290435.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-02-22,5698.9,5690.2,297100.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-03-01,5798.6,5779.4,296325.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-03-08,5863.1,5844.3,308830.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-03-15,5819.0,5796.3,329850.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-03-22,5813.1,5793.6,340955.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-03-29,6146.4,6123.8,340520.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-04-05,6045.375,6022.75,333143.75,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-04-12,6050.25,6030.75,331150.0,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-04-19,5996.7,5993.5,336475.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-04-26,5972.9,5974.3,338250.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-05-03,6172.3,6161.0,338470.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-05-10,6411.0,6409.75,340281.25,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-05-17,6396.4,6396.3,338530.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-05-24,6259.7,6263.3,334540.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-05-31,6106.25,6105.5,325631.25,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-06-07,5967.9,5981.8,318060.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-06-14,5948.8,5959.4,312530.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-06-21,5737.1,5761.5,317545.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-06-28,5716.5,5731.9,312155.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-07-05,5753.2,5766.9,319850.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-07-12,5504.6,5520.0,327740.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-07-19,5540.0,5561.6,336940.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
